bv_id,year,net_assets_th_gbp
GB08725776,2018,-6.404
GB08725788,2014,0.713
GB08725788,2015,50.339
GB08725788,2016,58.951
GB08725788,2017,64.413
GB08725788,2018,65.531
GB08725814,2014,11.46
GB08725814,2015,22.595
GB08725814,2016,14.957
GB08725814,2017,9.862
GB08725814,2018,0.05
GB08725854,2014,0.001
GB08725854,2015,0.001
GB08725854,2016,-2.973
GB08725935,2014,0.01
GB08725935,2015,29.502
GB08725935,2016,-0.245
GB08725935,2017,398.141
GB08725935,2018,689.818
GB08725956,2014,5.244
GB08725956,2015,1.456
GB08725956,2016,0.001
GB08726026,2014,-407.0
GB08726026,2015,-1658.0
GB08726026,2016,-579.0
GB08726026,2017,1141.0
GB08726026,2018,695.0
GB08726031,2014,-10.927
GB08726031,2015,-18.676
GB08726031,2016,-16.386
GB08726031,2017,-15.224
GB08726031,2018,-15.057
GB08726059,2015,-10.681
GB08726059,2016,-18.017
GB08726059,2017,-20.743
GB08726059,2018,-20.796
GB08726059,2019,-20.836
GB08726065,2014,1.125
GB08726065,2015,0.628
GB08726065,2016,-0.135
GB08726065,2017,-1.3
GB08726065,2018,-2.067
GB08726067,2015,0.236
GB08726067,2016,-0.577
GB08726067,2017,-0.577
GB08726181,2014,6.241
GB08726181,2015,0.256
GB08726181,2016,6.763
GB08726181,2017,7.885
GB08726181,2018,16.23
GB08726211,2014,0.001
GB08726211,2015,0.001
GB08726211,2016,-0.453
GB08726211,2017,0.994
GB08726211,2018,2.688
GB08726270,2014,-4.255
GB08726270,2015,0.076
GB08726270,2016,2.179
GB08726270,2017,1.272
GB08726270,2018,0.231
GB08726273,2014,-0.497
GB08726273,2015,-0.893
GB08726273,2016,-1.533
GB08726273,2017,-1.121
GB08726273,2018,-1.461
GB08726277,2014,-0.387
GB08726277,2015,-1.919
GB08726277,2016,-1.642
GB08726277,2017,0.46
GB08726277,2018,-2.908
GB08726277,2019,14.688
GB08726296,2014,-4.851
GB08726296,2015,-8.385
GB08726296,2016,-10.836
GB08726296,2017,-14.944
GB08726296,2018,-7.283
GB08726296,2019,0.241
GB08726328,2014,9.255
GB08726328,2015,0.05
GB08726328,2016,3.05
GB08726328,2017,0.4
GB08726416,2014,0.1
GB08726416,2015,-12.816
GB08726416,2016,4.139
GB08726416,2017,9.983
GB08726416,2018,18.61
GB08726473,2013,0.1
GB08726473,2014,-1347.892
GB08726473,2015,-1711.946
GB08726473,2016,-1643.243
GB08726473,2017,-1459.535
GB08726473,2018,-1421.657
GB08726480,2014,1.0
GB08726480,2015,2.484
GB08726480,2016,5.061
GB08726480,2017,-35.992
GB08726480,2018,-28.661
GB08726618,2014,165.975
GB08726618,2015,110.983
GB08726618,2016,-18.636
GB08726618,2017,102.738
GB08726618,2018,92.488
GB08726682,2014,-10.68
GB08726682,2015,-9.971
GB08726682,2016,-11.755
GB08726682,2017,-20.491
GB08726682,2018,-23.611
GB08726682,2019,-25.37
GB08726700,2014,26.175
GB08726700,2015,33.811
GB08726700,2016,19.061
GB08726700,2018,12.416
GB08726700,2019,-0.591
GB08726711,2014,18.617
GB08726711,2015,-15.524
GB08726711,2016,-25.262
GB08726711,2017,-22.249
GB08726730,2014,0.24
GB08726730,2015,4.597
GB08726730,2016,36.317
GB08726730,2017,55.735
GB08726730,2018,72.899
GB08726760,2014,0.001
GB08726760,2015,0.001
GB08726760,2016,30.149
GB08726760,2017,-26.256
GB08726760,2018,-31.651
GB08726760,2019,-41.161
GB08726789,2014,2.013
GB08726789,2015,2.088
GB08726789,2016,7.151
GB08726789,2017,10.819
GB08726789,2018,5.214
GB08726841,2014,0.721
GB08726841,2015,4.259
GB08726841,2016,4.726
GB08726841,2017,4.811
GB08726841,2018,4.972
GB08726899,2015,1.271
GB08726899,2016,1.633
GB08726899,2017,12.312
GB08726899,2018,6.827
GB08726899,2019,3.65
GB08726911,2014,-12.897
GB08726911,2015,-10.679
GB08726911,2016,0.148
GB08726911,2017,5.837
GB08726967,2014,-0.944
GB08726967,2015,8.534
GB08726967,2016,8.63
GB08726967,2017,23.3
GB08726967,2018,-2.468
GB08726978,2014,0.018
GB08726978,2015,0.043
GB08726978,2016,-0.126
GB08726978,2017,-0.361
GB08726978,2018,-0.047
GB08726978,2019,-0.067
GB08727059,2014,3.522
GB08727059,2016,1.1
GB08727059,2017,-2.723
GB08727059,2019,-1.19
GB08727078,2014,1.601
GB08727078,2015,38.824
GB08727078,2016,81.502
GB08727078,2017,139.563
GB08727078,2018,141.649
GB08727121,2014,0.276
GB08727121,2015,1.468
GB08727121,2016,6.382
GB08727121,2017,2.187
GB08727121,2018,2.168
GB08727121,2019,0.101
GB08727261,2014,849.24
GB08727261,2015,2484.201
GB08727261,2016,-1072.677
GB08727261,2017,3699.603
GB08727261,2018,1490.897
GB08727313,2014,953.468
GB08727313,2015,1115.411
GB08727313,2016,667.697
GB08727313,2017,2823.4
GB08727313,2018,-6527.449
GB08727343,2014,-10.583
GB08727343,2015,-11.347
GB08727343,2016,-19.977
GB08727367,2014,0.01
GB08727367,2015,0.09
GB08727367,2016,0.16
GB08727367,2017,0.169
GB08727367,2018,0.194
GB08727367,2019,0.21
GB08727371,2014,0.093
GB08727371,2015,0.089
GB08727371,2016,0.087
GB08727371,2017,-4.038
GB08727371,2018,0.1
GB08727372,2014,-0.045
GB08727372,2016,4.44
GB08727372,2017,1.582
GB08727372,2018,-1.665
GB08727372,2019,-2.914
GB08727465,2014,-0.277
GB08727465,2015,0.949
GB08727465,2016,4.027
GB08727465,2017,3.774
GB08727465,2018,3.882
GB08727497,2014,1.451
GB08727497,2015,7.7
GB08727497,2016,0.001
GB08727497,2017,0.001
GB08727497,2018,6.508
GB08727497,2019,6.78
GB08727527,2015,0.009
GB08727527,2016,0.012
GB08727527,2017,0.021
GB08727527,2018,0.067
GB08727527,2019,0.083
GB08727536,2014,-1460.836
GB08727536,2015,-5746.035
GB08727536,2016,-7847.732
GB08727536,2017,-9611.859
GB08727536,2018,3827.453
GB08727544,2014,6.967
GB08727544,2015,6.227
GB08727544,2016,0.084
GB08727555,2014,0.094
GB08727555,2015,1.038
GB08727555,2016,2.907
GB08727555,2017,6.523
GB08727555,2018,5.002
GB08727559,2014,0.097
GB08727559,2015,0.027
GB08727559,2016,-24.719
GB08727559,2017,-13.331
GB08727559,2018,-24.136
GB08727574,2014,183.569
GB08727574,2015,321.418
GB08727574,2016,458.285
GB08727574,2017,-132.567
GB08727631,2015,3.527
GB08727631,2016,2.09
GB08727631,2017,1.939
GB08727646,2015,1.207
GB08727646,2016,1.512
GB08727646,2017,1.15
GB08727646,2018,0.517
GB08727649,2015,6.861
GB08727649,2016,1.413
GB08727649,2017,1.136
GB08727649,2018,-3.864
GB08727649,2019,11.611
GB08727658,2014,0.0
GB08727658,2015,-0.414
GB08727658,2016,0.0
GB08727658,2017,0.0
GB08727672,2014,0.002
GB08727672,2015,0.004
GB08727672,2016,0.021
GB08727672,2017,0.07
GB08727672,2018,0.518
GB08727696,2014,1.033
GB08727696,2015,3.191
GB08727696,2016,0.9
GB08727696,2017,14.473
GB08727696,2018,58.278
GB08727702,2014,5.0
GB08727702,2015,0.693
GB08727702,2016,-0.004
GB08727722,2014,12.0
GB08727722,2015,14.0
GB08727722,2016,-12.0
GB08727722,2017,18.0
GB08727722,2018,97.0
GB08727722,2019,139.0
GB08727740,2014,0.1
GB08727740,2015,0.1
GB08727740,2016,0.1
GB08727740,2017,-61.912
GB08727740,2018,20.251
GB08727752,2015,-0.218
GB08727752,2016,-2.106
GB08727752,2017,-3.079
GB08727752,2018,-4.152
GB08727752,2019,-0.408
GB08727805,2014,-111.368
GB08727805,2015,-179.856
GB08727805,2016,-214.854
GB08727805,2017,-192.246
GB08727805,2018,-157.034
GB08727844,2014,1477.823
GB08727844,2015,2409.62
GB08727844,2016,-1361.074
GB08727844,2017,2936.02
GB08727844,2018,-4554.588
GB08727883,2014,-283.358
GB08727883,2015,-20.459
GB08727883,2016,-438.851
GB08727883,2017,-199.417
GB08727883,2018,192.438
GB08727883,2019,12133.195
GB08727899,2014,0.001
GB08727899,2015,0.001
GB08727899,2016,0.001
GB08727899,2017,0.001
GB08727899,2018,0.001
GB08727935,2014,-2.218
GB08727935,2015,4.104
GB08727935,2016,6.494
GB08727935,2017,9.887
GB08727935,2018,16.191
GB08728064,2014,2.176
GB08728064,2015,10.634
GB08728064,2016,22.968
GB08728064,2017,16.203
GB08728064,2018,-1.902
GB08728098,2015,1.008
GB08728098,2016,0.614
GB08728098,2017,1.166
GB08728098,2018,0.592
GB08728098,2019,0.102
GB08728109,2014,-34.037
GB08728109,2015,46.424
GB08728109,2016,32.968
GB08728109,2017,190.234
GB08728109,2018,136.513
GB08728131,2014,-0.173
GB08728131,2015,0.644
GB08728131,2016,0.705
GB08728131,2017,0.775
GB08728131,2018,0.8
GB08728131,2019,1.456
GB08728133,2014,0.528
GB08728133,2015,0.858
GB08728133,2016,0.161
GB08728133,2017,-1.439
GB08728133,2018,2.825
GB08728220,2014,0.396
GB08728220,2015,1.567
GB08728220,2016,2.77
GB08728220,2017,3.89
GB08728220,2018,4.756
GB08728232,2014,-0.2
GB08728232,2015,7.088
GB08728232,2016,-12.747
GB08728232,2017,31.664
GB08728232,2018,-83.194
GB08728249,2014,4.651
GB08728249,2015,0.01
GB08728249,2016,1.956
GB08728249,2017,9.148
GB08728249,2018,32.836
GB08728266,2015,0.331
GB08728266,2016,0.331
GB08728266,2017,5.141
GB08728266,2018,3.795
GB08728277,2014,-639.365
GB08728277,2015,-1181.072
GB08728277,2016,-1557.912
GB08728277,2017,-2008.238
GB08728277,2018,-2086.612
GB08728297,2014,0.086
GB08728297,2015,0.076
GB08728297,2016,0.08
GB08728297,2017,0.079
GB08728297,2018,0.078
GB08728312,2014,25.052
GB08728312,2015,13.949
GB08728312,2016,1.325
GB08728312,2017,1.499
GB08728312,2018,1.047
GB08728328,2014,0.055
GB08728328,2015,5.422
GB08728328,2016,19.037
GB08728328,2017,79.383
GB08728328,2018,143.702
GB08728328,2019,174.783
GB08728343,2014,10.414
GB08728343,2015,0.003
GB08728343,2017,0.003
GB08728400,2014,1.058
GB08728400,2015,51.605
GB08728400,2016,73.657
GB08728400,2017,77.403
GB08728400,2018,79.722
GB08728400,2019,-26.541
GB08728432,2014,1.366
GB08728432,2015,3.034
GB08728432,2016,1.069
GB08728432,2017,0.001
GB08728432,2018,-0.044
GB08728559,2014,1.592
GB08728559,2015,1.953
GB08728559,2017,7.039
GB08728559,2018,7.145
GB08728559,2019,6.641
GB08728565,2014,16.956
GB08728565,2015,7.291
GB08728565,2016,0.915
GB08728565,2017,6.346
GB08728565,2018,2.251
GB08728577,2015,-1.837
GB08728577,2016,7.2
GB08728577,2017,5.956
GB08728577,2018,24.637
GB08728577,2019,31.993
GB08728612,2014,-0.442
GB08728612,2015,4.102
GB08728612,2016,0.792
GB08728612,2017,8.852
GB08728612,2018,46.983
GB08728612,2019,57.102
GB08728628,2014,0.013
GB08728628,2015,0.098
GB08728628,2016,0.02
GB08728631,2014,4.797
GB08728631,2015,7.081
GB08728631,2016,8.62
GB08728631,2017,9.519
GB08728631,2018,6.655
GB08728631,2019,1.58
GB08728639,2014,-12.928
GB08728639,2015,-37.292
GB08728639,2016,-115.72
GB08728639,2017,-197.74
GB08728639,2018,-12.226
GB08728678,2014,1.739
GB08728678,2015,-2.011
GB08728678,2016,-5.289
GB08728678,2017,-28.856
GB08728693,2014,0.1
GB08728693,2015,0.1
GB08728693,2016,0.1
GB08728693,2017,16.921
GB08728693,2018,30.955
GB08728701,2014,0.1
GB08728701,2015,0.001
GB08728701,2016,0.001
GB08728779,2014,-4.375
GB08728779,2015,2.494
GB08728779,2016,5.501
GB08728779,2017,2.543
GB08728780,2014,-22.722
GB08728780,2015,-6.466
GB08728780,2016,-5.561
GB08728780,2017,-18.159
GB08728780,2018,8.048
GB08728798,2014,0.001
GB08728798,2015,0.858
GB08728798,2016,0.528
GB08728798,2017,0.181
GB08728798,2018,0.691
GB08728798,2019,1.041
GB08728825,2014,3.715
GB08728825,2015,4.072
GB08728825,2016,7.9
GB08728825,2017,4.244
GB08728825,2018,0.836
GB08728825,2019,1.028
GB08728854,2014,0.125
GB08728854,2015,-0.845
GB08728854,2016,0.05
GB08728854,2018,0.03
GB08728854,2019,0.05
GB08728863,2014,-0.945
GB08728863,2015,11.232
GB08728863,2016,21.256
GB08728863,2017,24.393
GB08728863,2018,79.229
GB08728865,2014,-1.286
GB08728865,2015,-7.691
GB08728865,2016,0.001
GB08728891,2014,-6.568
GB08728891,2015,-9.453
GB08728891,2016,-5.572
GB08728891,2017,-9.336
GB08728901,2014,11.393
GB08728901,2015,53.598
GB08728901,2016,26.307
GB08728901,2017,-60.962
GB08728901,2018,-62.83
GB08728901,2019,-64.116
GB08728962,2014,0.761
GB08728962,2015,1.761
GB08728962,2016,0.17
GB08728962,2017,0.1
GB08728994,2014,0.578
GB08728994,2015,8.695
GB08728994,2016,23.655
GB08728994,2017,24.589
GB08728994,2018,30.628
GB08728994,2019,38.322
GB08729080,2014,-15.506
GB08729080,2015,-13.637
GB08729080,2016,-13.8
GB08729080,2017,-14.055
GB08729080,2018,-15.515
GB08729111,2014,-8.807
GB08729111,2015,-43.07
GB08729111,2016,-38.382
GB08729111,2017,-27.858
GB08729111,2018,-27.858
GB08729160,2014,0.085
GB08729160,2015,-77.822
GB08729160,2016,0.1
GB08729160,2017,0.1
GB08729160,2018,0.1
GB08729191,2014,-0.544
GB08729191,2015,0.782
GB08729191,2016,0.844
GB08729191,2017,-2.912
GB08729191,2018,-4.033
GB08729192,2014,0.001
GB08729192,2015,0.002
GB08729192,2016,2.76
GB08729192,2017,4.703
GB08729192,2018,0.397
GB08729200,2014,0.001
GB08729200,2015,0.001
GB08729200,2016,0.001
GB08729200,2017,337.778
GB08729200,2018,-753.424
GB08729200,2019,-1703.208
GB08729206,2014,-0.311
GB08729206,2015,14.77
GB08729206,2016,11.887
GB08729206,2017,-0.292
GB08729206,2018,-9.656
GB08729208,2014,0.762
GB08729208,2015,2.484
GB08729208,2016,6.254
GB08729214,2014,-99.0
GB08729214,2015,-466.0
GB08729214,2016,-1038.0
GB08729214,2017,-1462.0
GB08729214,2018,-218.0
GB08729221,2014,-17.215
GB08729221,2015,0.091
GB08729221,2016,3.336
GB08729221,2017,-2.016
GB08729221,2018,1.014
GB08729253,2014,0.002
GB08729260,2014,0.347
GB08729260,2015,0.192
GB08729260,2016,0.934
GB08729260,2017,11.823
GB08729260,2019,5.555
GB08729267,2014,0.001
GB08729267,2015,0.001
GB08729267,2016,-4.014
GB08729267,2017,-26.328
GB08729267,2018,-42.008
GB08729267,2019,0.001
GB08729285,2015,-11.829
GB08729285,2016,254.544
GB08729285,2017,404.626
GB08729285,2018,410.751
GB08729285,2019,412.049
GB08729294,2014,2.851
GB08729294,2015,0.321
GB08729294,2016,0.321
GB08729294,2017,0.347
GB08729294,2018,17.801
GB08729305,2014,0.61
GB08729305,2015,-4.456
GB08729305,2016,0.836
GB08729305,2017,0.224
GB08729305,2018,0.224
GB08729316,2014,6.92
GB08729316,2015,2.195
GB08729316,2016,7.81
GB08729316,2017,33.81
GB08729316,2018,23.82
GB08729317,2014,23.955
GB08729317,2015,1.342
GB08729317,2016,1.28
GB08729317,2017,1.192
GB08729317,2018,3.056
GB08729317,2019,1.275
GB08729482,2014,0.606
GB08729482,2015,1.116
GB08729482,2016,1.808
GB08729482,2017,4.301
GB08729482,2018,3.747
GB08729489,2014,-3800.729
GB08729489,2015,4050.637
GB08729489,2016,3583.364
GB08729489,2017,2921.196
GB08729489,2018,6689.882
GB08729489,2019,3608.754
GB08729547,2014,0.1
GB08729547,2015,0.365
GB08729547,2016,0.531
GB08729547,2017,0.286
GB08729547,2018,-4.016
GB08729581,2015,0.416
GB08729581,2016,0.569
GB08729581,2017,0.924
GB08729581,2018,-0.731
GB08729581,2019,0.375
GB08729618,2014,0.986
GB08729618,2016,0.029
GB08729618,2017,43.232
GB08729618,2018,78.132
GB08729618,2019,143.473
GB08729660,2014,0.002
GB08729660,2016,31.57
GB08729660,2017,96.562
GB08729660,2018,95.569
GB08729660,2019,94.943
GB08729678,2014,7.304
GB08729678,2015,-6.775
GB08729678,2016,-11.152
GB08729678,2017,20.503
GB08729678,2018,47.257
GB08729700,2014,0.324
GB08729700,2015,4.417
GB08729700,2016,4.986
GB08729700,2017,5.142
GB08729700,2018,4.666
GB08729700,2019,7.714
GB08729731,2013,0.001
GB08729731,2014,-34.0
GB08729731,2015,-23.0
GB08729731,2016,-70.0
GB08729731,2017,-34.0
GB08729731,2018,9.0
GB08729757,2014,12.835
GB08729757,2015,1.671
GB08729757,2016,8.938
GB08729757,2017,4.812
GB08729757,2018,2.252
GB08729757,2019,7.529
GB08729801,2014,2.0
GB08729801,2015,1.468
GB08729801,2016,2.618
GB08729801,2017,1.081
GB08729801,2018,0.43
GB08729845,2014,0.1
GB08729845,2015,0.364
GB08729845,2016,1.259
GB08729845,2017,0.796
GB08729858,2014,-4.898
GB08729858,2015,-7.157
GB08729858,2016,-0.342
GB08729858,2017,2.005
GB08729858,2018,13.521
GB08729893,2014,2.325
GB08729893,2015,4.257
GB08729893,2016,2.82
GB08729893,2017,18.561
GB08729893,2018,15.94
GB08729907,2014,-3.933
GB08729907,2015,-1.857
GB08729907,2016,2.379
GB08729907,2017,1.756
GB08729907,2018,-17.095
GB08729950,2014,0.792
GB08729950,2015,1.968
GB08729950,2016,-5.595
GB08729950,2017,-5.376
GB08729950,2018,-10.412
GB08729960,2014,0.1
GB08729960,2015,-0.688
GB08729960,2016,-13.221
GB08729960,2017,-50.27
GB08730010,2015,45.467
GB08730010,2016,21.183
GB08730010,2017,19.4
GB08730010,2018,1.167
GB08730010,2019,8.482
GB08730020,2015,-5.223
GB08730020,2016,-9.97
GB08730020,2017,-12.418
GB08730020,2018,-14.764
GB08730020,2019,-14.677
GB08730081,2014,0.106
GB08730081,2015,-0.296
GB08730081,2016,-2.455
GB08730082,2014,0.1
GB08730082,2015,0.1
GB08730082,2016,12.163
GB08730082,2017,0.8
GB08730082,2018,0.1
GB08730197,2015,-8.671
GB08730197,2016,-5.222
GB08730197,2017,-5.525
GB08730197,2018,-7.344
GB08730197,2019,22.832
GB08730284,2014,0.216
GB08730284,2015,6.547
GB08730284,2016,41.932
GB08730284,2017,28.342
GB08730284,2018,0.1
GB08730303,2014,0.434
GB08730303,2015,1.106
GB08730303,2016,1.788
GB08730303,2017,1.788
GB08730303,2018,1.788
GB08730346,2015,0.496
GB08730346,2016,-17.83
GB08730346,2017,8.638
GB08730346,2018,16.694
GB08730346,2019,17.299
GB08730371,2014,-3.414
GB08730371,2015,0.673
GB08730371,2016,0.891
GB08730372,2014,5.425
GB08730372,2015,1.557
GB08730372,2016,11.745
GB08730372,2017,13.386
GB08730372,2018,1.038
GB08730391,2014,-0.455
GB08730391,2015,65.606
GB08730391,2016,63.401
GB08730391,2017,76.392
GB08730391,2018,283.59
GB08730395,2014,-6.717
GB08730395,2015,20.385
GB08730395,2016,-5.385
GB08730395,2017,5.242
GB08730395,2018,-13.288
GB08730507,2014,-1.18
GB08730507,2015,-0.401
GB08730507,2016,0.7
GB08730507,2017,1.337
GB08730507,2018,0.855
GB08730592,2014,-30.568
GB08730592,2015,-42.113
GB08730592,2016,200.468
GB08730592,2017,603.466
GB08730592,2018,-159.618
GB08730644,2014,0.363
GB08730644,2015,9.375
GB08730644,2016,21.197
GB08730644,2017,25.307
GB08730644,2018,17.502
GB08730649,2014,0.2
GB08730649,2015,7.786
GB08730649,2016,6.919
GB08730649,2017,7.901
GB08730649,2018,9.042
GB08730649,2019,11.866
GB08730657,2014,0.001
GB08730657,2015,0.001
GB08730657,2016,-1.895
GB08730657,2017,5.297
GB08730657,2018,2.456
GB08730672,2014,0.1
GB08730672,2016,0.9
GB08730672,2017,0.73
GB08730672,2018,-4.663
GB08730713,2014,4.147
GB08730713,2015,0.52
GB08730713,2016,0.776
GB08730713,2017,8.845
GB08730713,2018,0.001
GB08730713,2019,0.001
GB08730751,2014,16.363
GB08730751,2015,0.534
GB08730751,2016,2.575
GB08730751,2017,1.868
GB08730751,2018,-27.179
GB08730787,2014,0.001
GB08730787,2015,0.001
GB08730787,2016,-0.277
GB08730787,2017,-0.141
GB08730787,2018,0.001
GB08730819,2015,-15.735
GB08730819,2016,-17.987
GB08730819,2017,-23.497
GB08730819,2018,-27.753
GB08730819,2019,-30.862
GB08730839,2014,0.49
GB08730839,2015,-21.702
GB08730839,2016,39.487
GB08730839,2017,39.112
GB08730839,2018,87.597
GB08730876,2014,1.0
GB08730876,2015,0.05
GB08730876,2016,0.05
GB08730904,2014,0.218
GB08730904,2015,2.914
GB08730904,2016,3.965
GB08730904,2017,1.637
GB08730904,2018,3.861
GB08730926,2014,0.34
GB08730926,2015,0.351
GB08730926,2016,0.296
GB08730926,2017,0.629
GB08730926,2018,0.492
GB08730929,2015,-25.486
GB08730929,2016,-93.575
GB08730929,2017,-142.544
GB08730929,2018,-150.916
GB08730929,2019,-176.267
GB08730981,2014,0.094
GB08730981,2015,0.043
GB08730981,2016,0.161
GB08730981,2017,0.007
GB08730981,2018,0.1
GB08731018,2014,-0.686
GB08731018,2015,0.445
GB08731018,2016,0.119
GB08731018,2017,-0.054
GB08731018,2018,-0.468
GB08731033,2014,-1.141
GB08731033,2015,-5.63
GB08731033,2016,-4.6
GB08731058,2014,-0.488
GB08731058,2015,0.103
GB08731058,2016,-1.987
GB08731058,2017,-0.384
GB08731058,2018,0.109
GB08731071,2014,0.1
GB08731071,2015,0.1
GB08731071,2016,0.1
GB08731071,2017,0.1
GB08731071,2018,0.1
GB08731071,2019,17.612
GB08731096,2014,2.0
GB08731096,2015,6.996
GB08731096,2016,1.974
GB08731117,2014,-3.173
GB08731117,2015,-0.124
GB08731117,2016,0.112
GB08731117,2017,-0.799
GB08731160,2014,4.158
GB08731160,2015,9.382
GB08731160,2017,0.1
GB08731160,2018,0.1
GB08731160,2019,0.1
GB08731179,2014,-0.771
GB08731179,2016,-1.17
GB08731179,2017,-0.689
GB08731179,2018,-0.122
GB08731185,2014,2.579
GB08731185,2015,0.133
GB08731185,2016,-1.208
GB08731185,2017,-2.744
GB08731185,2018,-4.067
GB08731215,2014,-2.471
GB08731215,2015,0.009
GB08731215,2016,5.898
GB08731215,2017,9.273
GB08731215,2018,14.245
GB08731233,2014,0.1
GB08731233,2015,0.1
GB08731233,2017,1.416
GB08731233,2018,-21.283
GB08731233,2019,-47.321
GB08731243,2014,-36.036
GB08731243,2015,-59.465
GB08731243,2016,-50.015
GB08731243,2017,-51.25
GB08731243,2018,-50.163
GB08731263,2014,12.723
GB08731263,2015,30.233
GB08731263,2016,8.907
GB08731263,2017,0.328
GB08731273,2014,0.912
GB08731273,2015,0.746
GB08731273,2016,1.268
GB08731273,2017,3.535
GB08731273,2018,4.461
GB08731277,2014,0.905
GB08731277,2015,-2.111
GB08731277,2016,-1.97
GB08731277,2017,3.491
GB08731277,2018,3.546
GB08731277,2019,4.301
GB08731282,2014,0.1
GB08731282,2015,-4.181
GB08731282,2016,-11.577
GB08731282,2017,-10.86
GB08731282,2018,-14.093
GB08731342,2014,0.107
GB08731342,2015,0.128
GB08731342,2016,1.355
GB08731342,2017,1.81
GB08731342,2018,2.331
GB08731342,2019,2.331
GB08731373,2014,0.342
GB08731373,2015,0.527
GB08731373,2016,0.264
GB08731373,2017,0.026
GB08731373,2018,0.63
GB08731383,2014,0.963
GB08731383,2015,1.257
GB08731383,2016,1.495
GB08731383,2017,1.547
GB08731383,2018,1.857
GB08731434,2014,0.204
GB08731434,2015,0.332
GB08731434,2016,0.622
GB08731434,2017,1.319
GB08731434,2018,1.941
GB08731451,2014,-0.584
GB08731451,2015,0.198
GB08731451,2016,0.484
GB08731451,2017,8.287
GB08731451,2018,7.014
GB08731456,2014,0.001
GB08731456,2015,0.839
GB08731456,2016,-8.595
GB08731456,2017,-14.124
GB08731456,2018,-17.777
GB08731490,2014,1.083
GB08731490,2015,0.0
GB08731490,2016,1.566
GB08731490,2017,1.566
GB08731490,2018,1.4
GB08731528,2014,-6.68
GB08731528,2015,-7.553
GB08731528,2016,-1.997
GB08731528,2017,-10.226
GB08731528,2018,-6.741
GB08731528,2019,-3.633
GB08731545,2014,0.663
GB08731545,2015,-6.428
GB08731545,2016,-10.572
GB08731545,2017,-38.384
GB08731545,2018,-62.628
GB08731562,2014,0.999
GB08731562,2015,0.29
GB08731562,2016,-0.309
GB08731562,2017,0.306
GB08731562,2018,-0.346
GB08731565,2014,8.77
GB08731565,2015,0.14
GB08731565,2016,0.122
GB08731565,2017,0.783
GB08731565,2018,0.679
GB08731565,2019,0.612
GB08731583,2014,0.001
GB08731583,2015,0.745
GB08731583,2016,0.13
GB08731583,2017,2.133
GB08731583,2018,8.97
GB08731595,2014,-20.532
GB08731595,2015,-20.43
GB08731595,2016,-13.681
GB08731595,2017,45.942
GB08731595,2018,161.094
GB08731595,2019,224.373
